id,filename,title,description,context_note,auteur,creator,date,period,place,type_document,document_ref,figure_type,source_document,editeur,annee_publication,periode_couverte,langue,isbn,lieu_edition,collection_serie,chunk_id,page_ref,license,attribution,source_url,download_url,repository,source_figures_dir,source_path,original_filename,file_ext,file_size_bytes,checksum_sha256,width_px,height_px,download_status,download_date,quality_note
364,histoire_diplomatique_du_maroc_7__chunk_02_fig_01.png,,,# histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 7,Abdelhadi Tazi (عبد الهادي التازي),,,Période Alaouite (XVIIe-XIXe s.),,Monographie (arabe),"TAZI, Abdelhadi, al-Tarikh al-Diblumassi li-l-Maghrib (Histoire diplomatique du Maroc), Tome 7",Figure extraite (OCR),histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 7,Académie Royale du Maroc,1989,Période Alaouite (XVIIe-XIXe s.),Arabe,,Rabat,Histoire diplomatique du Maroc,chunk_02,,Unknown,Abdelhadi Tazi (عبد الهادي التازي),,,,/workspaces/PHDM/ALL/ALLMD/histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 7/_FIGURES,/workspaces/PHDM/ALL/ALLMD/histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 7/_FIGURES/chunk_02_fig_01.png,,png,48829,9d419e058d51c6851a55e4fa267b832e1e4984cdad2cfd257e8d3a250fb197dc,350,453,kept,2026-02-07,
365,histoire_diplomatique_du_maroc_7__chunk_02_fig_02.png,,,# histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 7,Abdelhadi Tazi (عبد الهادي التازي),,,Période Alaouite (XVIIe-XIXe s.),,Monographie (arabe),"TAZI, Abdelhadi, al-Tarikh al-Diblumassi li-l-Maghrib (Histoire diplomatique du Maroc), Tome 7",Figure extraite (OCR),histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 7,Académie Royale du Maroc,1989,Période Alaouite (XVIIe-XIXe s.),Arabe,,Rabat,Histoire diplomatique du Maroc,chunk_02,,Unknown,Abdelhadi Tazi (عبد الهادي التازي),,,,/workspaces/PHDM/ALL/ALLMD/histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 7/_FIGURES,/workspaces/PHDM/ALL/ALLMD/histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 7/_FIGURES/chunk_02_fig_02.png,,png,1065248,61a0e06a53cd51e1036120b75acfe14c1a29656b3d625e4b91e94a9ed590e15d,1059,1821,kept,2026-02-07,
366,histoire_diplomatique_du_maroc_7__chunk_02_fig_03.png,,,# histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 7,Abdelhadi Tazi (عبد الهادي التازي),,,Période Alaouite (XVIIe-XIXe s.),,Monographie (arabe),"TAZI, Abdelhadi, al-Tarikh al-Diblumassi li-l-Maghrib (Histoire diplomatique du Maroc), Tome 7",Figure extraite (OCR),histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 7,Académie Royale du Maroc,1989,Période Alaouite (XVIIe-XIXe s.),Arabe,,Rabat,Histoire diplomatique du Maroc,chunk_02,,Unknown,Abdelhadi Tazi (عبد الهادي التازي),,,,/workspaces/PHDM/ALL/ALLMD/histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 7/_FIGURES,/workspaces/PHDM/ALL/ALLMD/histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 7/_FIGURES/chunk_02_fig_03.png,,png,67486,1c7ba209a502e1878b33514f9628bd78104032f24f8e620848ec2d24b7b044f8,396,535,kept,2026-02-07,
367,histoire_diplomatique_du_maroc_7__chunk_03_fig_01.png,,,# histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 7,Abdelhadi Tazi (عبد الهادي التازي),,,Période Alaouite (XVIIe-XIXe s.),,Monographie (arabe),"TAZI, Abdelhadi, al-Tarikh al-Diblumassi li-l-Maghrib (Histoire diplomatique du Maroc), Tome 7",Figure extraite (OCR),histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 7,Académie Royale du Maroc,1989,Période Alaouite (XVIIe-XIXe s.),Arabe,,Rabat,Histoire diplomatique du Maroc,chunk_03,,Unknown,Abdelhadi Tazi (عبد الهادي التازي),,,,/workspaces/PHDM/ALL/ALLMD/histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 7/_FIGURES,/workspaces/PHDM/ALL/ALLMD/histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 7/_FIGURES/chunk_03_fig_01.png,,png,825437,344b7107303b9f3664c0c8fd9e1c048e8f8fa7c5f1fa317fc50e729a49b2f7ea,1172,1830,kept,2026-02-07,
369,histoire_diplomatique_du_maroc_7__chunk_03_fig_03.png,,,# histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 7,Abdelhadi Tazi (عبد الهادي التازي),,,Période Alaouite (XVIIe-XIXe s.),,Monographie (arabe),"TAZI, Abdelhadi, al-Tarikh al-Diblumassi li-l-Maghrib (Histoire diplomatique du Maroc), Tome 7",Figure extraite (OCR),histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 7,Académie Royale du Maroc,1989,Période Alaouite (XVIIe-XIXe s.),Arabe,,Rabat,Histoire diplomatique du Maroc,chunk_03,,Unknown,Abdelhadi Tazi (عبد الهادي التازي),,,,/workspaces/PHDM/ALL/ALLMD/histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 7/_FIGURES,/workspaces/PHDM/ALL/ALLMD/histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 7/_FIGURES/chunk_03_fig_03.png,,png,337471,c47ee632f61159733f6cf851240ddf6af4a98e6fc75fe6c8fe8e2bea834470ac,1004,993,kept,2026-02-07,
370,histoire_diplomatique_du_maroc_7__chunk_03_fig_04.png,,,# histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 7,Abdelhadi Tazi (عبد الهادي التازي),,,Période Alaouite (XVIIe-XIXe s.),,Monographie (arabe),"TAZI, Abdelhadi, al-Tarikh al-Diblumassi li-l-Maghrib (Histoire diplomatique du Maroc), Tome 7",Figure extraite (OCR),histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 7,Académie Royale du Maroc,1989,Période Alaouite (XVIIe-XIXe s.),Arabe,,Rabat,Histoire diplomatique du Maroc,chunk_03,,Unknown,Abdelhadi Tazi (عبد الهادي التازي),,,,/workspaces/PHDM/ALL/ALLMD/histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 7/_FIGURES,/workspaces/PHDM/ALL/ALLMD/histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 7/_FIGURES/chunk_03_fig_04.png,,png,211354,53912e0ba0459bc678825bf21ef07ec13612776334df650a8cba917fdb79d174,1141,420,kept,2026-02-07,
371,histoire_diplomatique_du_maroc_7__chunk_03_fig_05.png,,,# histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 7,Abdelhadi Tazi (عبد الهادي التازي),,,Période Alaouite (XVIIe-XIXe s.),,Monographie (arabe),"TAZI, Abdelhadi, al-Tarikh al-Diblumassi li-l-Maghrib (Histoire diplomatique du Maroc), Tome 7",Figure extraite (OCR),histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 7,Académie Royale du Maroc,1989,Période Alaouite (XVIIe-XIXe s.),Arabe,,Rabat,Histoire diplomatique du Maroc,chunk_03,,Unknown,Abdelhadi Tazi (عبد الهادي التازي),,,,/workspaces/PHDM/ALL/ALLMD/histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 7/_FIGURES,/workspaces/PHDM/ALL/ALLMD/histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 7/_FIGURES/chunk_03_fig_05.png,,png,111452,a5ebe400491276d4a03a75b19a5d6fb62be428b45083f662d0860754606bba87,984,653,kept,2026-02-07,
372,histoire_diplomatique_du_maroc_7__chunk_03_fig_06.png,,,# histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 7,Abdelhadi Tazi (عبد الهادي التازي),,,Période Alaouite (XVIIe-XIXe s.),,Monographie (arabe),"TAZI, Abdelhadi, al-Tarikh al-Diblumassi li-l-Maghrib (Histoire diplomatique du Maroc), Tome 7",Figure extraite (OCR),histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 7,Académie Royale du Maroc,1989,Période Alaouite (XVIIe-XIXe s.),Arabe,,Rabat,Histoire diplomatique du Maroc,chunk_03,,Unknown,Abdelhadi Tazi (عبد الهادي التازي),,,,/workspaces/PHDM/ALL/ALLMD/histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 7/_FIGURES,/workspaces/PHDM/ALL/ALLMD/histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 7/_FIGURES/chunk_03_fig_06.png,,png,233036,e012e3e25eca72a3cba8283b692c0a3f1b8471d645a3790c934a9966a1dc4c2b,944,673,kept,2026-02-07,
373,histoire_diplomatique_du_maroc_7__chunk_03_fig_07.png,,,# histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 7,Abdelhadi Tazi (عبد الهادي التازي),,,Période Alaouite (XVIIe-XIXe s.),,Monographie (arabe),"TAZI, Abdelhadi, al-Tarikh al-Diblumassi li-l-Maghrib (Histoire diplomatique du Maroc), Tome 7",Figure extraite (OCR),histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 7,Académie Royale du Maroc,1989,Période Alaouite (XVIIe-XIXe s.),Arabe,,Rabat,Histoire diplomatique du Maroc,chunk_03,,Unknown,Abdelhadi Tazi (عبد الهادي التازي),,,,/workspaces/PHDM/ALL/ALLMD/histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 7/_FIGURES,/workspaces/PHDM/ALL/ALLMD/histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 7/_FIGURES/chunk_03_fig_07.png,,png,25738,446b99aaf734a3a038efa5cdd77084f45f2e0888c0a364d4e840850e8c74c87a,308,349,kept,2026-02-07,
374,histoire_diplomatique_du_maroc_7__chunk_03_fig_08.png,,,# histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 7,Abdelhadi Tazi (عبد الهادي التازي),,,Période Alaouite (XVIIe-XIXe s.),,Monographie (arabe),"TAZI, Abdelhadi, al-Tarikh al-Diblumassi li-l-Maghrib (Histoire diplomatique du Maroc), Tome 7",Figure extraite (OCR),histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 7,Académie Royale du Maroc,1989,Période Alaouite (XVIIe-XIXe s.),Arabe,,Rabat,Histoire diplomatique du Maroc,chunk_03,,Unknown,Abdelhadi Tazi (عبد الهادي التازي),,,,/workspaces/PHDM/ALL/ALLMD/histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 7/_FIGURES,/workspaces/PHDM/ALL/ALLMD/histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 7/_FIGURES/chunk_03_fig_08.png,,png,2605265,5bf9602b7f6346cf0f8b26b75c195ca7d03cbc1056e00ec120ecf309d52ec1e1,1879,1416,kept,2026-02-07,
375,histoire_diplomatique_du_maroc_7__chunk_04_fig_01.png,,,# histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 7,Abdelhadi Tazi (عبد الهادي التازي),,,Période Alaouite (XVIIe-XIXe s.),,Monographie (arabe),"TAZI, Abdelhadi, al-Tarikh al-Diblumassi li-l-Maghrib (Histoire diplomatique du Maroc), Tome 7",Figure extraite (OCR),histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 7,Académie Royale du Maroc,1989,Période Alaouite (XVIIe-XIXe s.),Arabe,,Rabat,Histoire diplomatique du Maroc,chunk_04,,Unknown,Abdelhadi Tazi (عبد الهادي التازي),,,,/workspaces/PHDM/ALL/ALLMD/histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 7/_FIGURES,/workspaces/PHDM/ALL/ALLMD/histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 7/_FIGURES/chunk_04_fig_01.png,,png,141952,3b8f21ecc1cab78de2f3bde6d3c0af473f1e45ec174c6f7d0bd5ea8e2a978e3a,770,517,kept,2026-02-07,
376,histoire_diplomatique_du_maroc_7__chunk_04_fig_02.png,,,# histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 7,Abdelhadi Tazi (عبد الهادي التازي),,,Période Alaouite (XVIIe-XIXe s.),,Monographie (arabe),"TAZI, Abdelhadi, al-Tarikh al-Diblumassi li-l-Maghrib (Histoire diplomatique du Maroc), Tome 7",Figure extraite (OCR),histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 7,Académie Royale du Maroc,1989,Période Alaouite (XVIIe-XIXe s.),Arabe,,Rabat,Histoire diplomatique du Maroc,chunk_04,,Unknown,Abdelhadi Tazi (عبد الهادي التازي),,,,/workspaces/PHDM/ALL/ALLMD/histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 7/_FIGURES,/workspaces/PHDM/ALL/ALLMD/histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 7/_FIGURES/chunk_04_fig_02.png,,png,507218,20be5d755f094b3642c2568763b1d7106475ae552c4bec57145054263c607521,1247,935,kept,2026-02-07,
377,histoire_diplomatique_du_maroc_7__chunk_04_fig_03.png,,,# histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 7,Abdelhadi Tazi (عبد الهادي التازي),,,Période Alaouite (XVIIe-XIXe s.),,Monographie (arabe),"TAZI, Abdelhadi, al-Tarikh al-Diblumassi li-l-Maghrib (Histoire diplomatique du Maroc), Tome 7",Figure extraite (OCR),histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 7,Académie Royale du Maroc,1989,Période Alaouite (XVIIe-XIXe s.),Arabe,,Rabat,Histoire diplomatique du Maroc,chunk_04,,Unknown,Abdelhadi Tazi (عبد الهادي التازي),,,,/workspaces/PHDM/ALL/ALLMD/histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 7/_FIGURES,/workspaces/PHDM/ALL/ALLMD/histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 7/_FIGURES/chunk_04_fig_03.png,,png,919468,02649794f57fddeaa3cb60ec1d148256bf20cca7dd37bdcb26f28f5b0eeee9ba,1388,1827,kept,2026-02-07,
378,histoire_diplomatique_du_maroc_7__chunk_04_fig_04.png,,,# histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 7,Abdelhadi Tazi (عبد الهادي التازي),,,Période Alaouite (XVIIe-XIXe s.),,Monographie (arabe),"TAZI, Abdelhadi, al-Tarikh al-Diblumassi li-l-Maghrib (Histoire diplomatique du Maroc), Tome 7",Figure extraite (OCR),histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 7,Académie Royale du Maroc,1989,Période Alaouite (XVIIe-XIXe s.),Arabe,,Rabat,Histoire diplomatique du Maroc,chunk_04,,Unknown,Abdelhadi Tazi (عبد الهادي التازي),,,,/workspaces/PHDM/ALL/ALLMD/histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 7/_FIGURES,/workspaces/PHDM/ALL/ALLMD/histoire diplomatique du maroc التاريخ الدبلوماسي للمغرب من أقدم العصور الى العهد العلوي 7/_FIGURES/chunk_04_fig_04.png,,png,371029,0e7fc84fcc0e7e697ab8e52338807720ceee2177e6f554be18005771c5128bb4,1126,931,kept,2026-02-07,
